3 1 0 32.35098784 0.24432696 2.64644567 0.14766402 0.70765055 0.11162486 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.56597113 0.02454976 8.49965734 0.54236956 0.20206265 0.02663429 16.84594541 0.92644192 0.09184192 0.01944279 
3 1 1 34.12684375 0.55128984 2.31039401 0.35684088 3.47142741 0.75784186 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.66849563 0.18880782 5.22734050 1.84858588 0.52403398 0.10188443 12.00014003 6.16137397 0.03649877 0.72943492 
3 2 0 31.31872075 0.62613951 2.03299929 0.63561921 0.66978902 0.39424075 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.41794851 0.02934817 7.98334998 0.67311036 0.34474850 0.03949428 16.36879645 0.83793704 0.09222181 0.02387042 
3 2 1 31.26385516 0.43714276 1.62716288 0.40523578 1.80199711 1.11180740 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.47905130 0.24619017 6.69132125 0.67031027 0.46669477 0.27502090 15.35444310 1.38764561 0.10094054 0.11098049 
3 3 0 30.94686949 0.09778526 1.93622290 0.11546827 1.37419108 0.10830680 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.51022580 0.01318726 7.37375143 0.26045849 0.38372495 0.02165406 15.42197553 0.86580949 0.04259610 0.02189750 
3 3 1 30.21481955 0.21149590 1.99789957 0.49478965 1.10419141 0.68568987 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.57365234 0.13094463 7.67487303 0.83629291 0.25965893 0.04168785 15.62088859 0.12432125 0.08479315 0.02696952 
3 4 0 30.20465972 0.47360830 2.26101172 0.80049644 1.95728951 0.66228424 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.55619185 0.01877100 6.58881586 1.15770020 0.41992377 0.11918430 18.02971981 6.98062182 0.00000041 0.01500557 
3 4 1 28.51112254 0.35110765 2.78239114 0.54351912 0.43776698 0.15145300 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.52305906 0.08902081 8.81234646 0.93094334 0.16710780 0.04304395 16.27566699 2.79373139 0.09840919 0.02530327 
3 5 0 29.50378898 0.16200403 2.56440296 0.13974057 2.09793110 0.22612190 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.56214226 0.03012318 5.48587683 0.34255900 0.33831318 0.02577396 18.33290003 4.69197182 0.00000000 0.91417207 
3 5 1 25.31842949 0.61108722 2.93031824 0.86424247 0.38394742 0.05023793 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.59331911 0.09971811 9.88647645 8.92931044 0.08374935 0.08203596 17.44986786 2.42554975 0.07988015 0.05679960 
36 1 0 33.16282899 0.13704193 2.40936474 0.30536007 1.33004339 0.03656400 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.98692163 0.06285716 8.94275519 1.93400389 0.17753480 0.02245329 16.11506134 2.39794155 0.09375115 0.02533185 
36 1 1 37.05077734 0.29267731 2.22740975 0.51583696 4.37065028 0.22226719 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 1.11116630 0.07313842 4.99448465 0.27931555 0.50242584 0.01638271 12.00000026 7.15945059 0.05086961 0.06821930 
36 2 0 32.70745577 0.06845572 2.24143828 0.05871800 1.38334006 0.05751443 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.83192941 0.02256895 7.68686056 0.25509447 0.29194246 0.02302134 14.88577878 0.45181331 0.11734580 0.01080021 
36 2 1 35.16119477 0.38361427 2.17825941 0.48598725 2.64787721 0.18400724 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.88678859 0.05303104 5.99083065 0.34966583 0.53191708 0.01190685 13.56263764 2.36650129 0.11749189 0.01351300 
36 3 0 32.06975720 0.05925494 2.07784235 0.04007107 1.56182671 0.00809138 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.70278196 0.00335365 6.78952027 0.10800150 0.40829797 0.00943917 13.64627487 0.24993587 0.13358767 0.00770547 
36 3 1 33.69809681 0.36382256 2.16257226 0.24112432 1.66424901 0.21319861 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.81838367 0.05318643 6.78467295 1.14537134 0.39902963 0.03429600 14.32701776 1.57024017 0.10736848 0.00729464 
36 4 0 31.66540103 0.35978517 2.04157306 0.33252033 1.96287425 0.35044451 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.62404610 0.01085371 5.93169702 0.56356660 0.59045340 0.04810342 12.27224008 5.91888654 0.14864593 0.07856835 
36 4 1 32.57014727 0.44256239 2.23434586 0.52468526 1.17919664 0.10436197 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.81506400 0.01370382 7.16672779 1.31940974 0.29619761 0.03831583 14.48065974 0.83078371 0.09053719 0.06858793 
36 5 0 31.38945127 0.14710954 2.51277542 0.18340279 1.99207250 0.09861508 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.59491419 0.01239983 5.22085369 0.17785513 0.57016406 0.03230510 12.00001089 1.83672597 0.08848157 0.01779339 
36 5 1 30.64457014 0.10292640 2.72777673 0.08898114 0.59498589 0.03781625 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.72666681 0.01556164 8.09079059 0.25692374 0.22784836 0.01225158 15.85724698 0.47602815 0.08288507 0.00583567 
90 1 0 32.97414536 0.42599673 2.18540451 0.17245323 1.82566964 0.44540711 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.98579402 0.09384580 8.56854451 0.22490966 0.27787775 0.01394743 16.93298193 2.31374607 0.03551395 0.01951109 
90 1 1 34.34372817 0.33656955 2.12418211 0.26502070 3.07942418 0.13589769 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.91968348 0.02939340 3.61158748 0.57585205 0.56397490 0.06450583 14.18750765 2.57216285 0.07553784 0.04822582 
90 2 0 32.82837621 0.31013388 2.43603505 0.12854954 1.77939296 0.09119459 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.86432605 0.04258999 6.64167958 1.20767962 0.30487358 0.02218596 13.90779795 2.49571573 0.07564215 0.08444700 
90 2 1 33.38798165 0.23717076 2.41143366 0.26430517 1.98875587 0.12538690 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 1.00970186 0.04075695 5.75248426 0.56529443 0.20026261 0.05416063 12.50407308 1.25830063 0.09265019 0.02658488 
90 3 0 32.70276307 0.21697075 2.52564386 0.23797843 1.74241268 0.18104359 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.80124798 0.03174254 4.68337744 0.12028839 0.32017181 0.05011258 12.53146418 5.94077188 0.10308249 0.02550983 
90 3 1 31.81605198 0.09839322 2.46825149 0.09552282 1.33616447 0.05721095 160.00000000 1.00000000 6.00000000 1.00000000 0.20000000 1.00000000 0.96858573 0.01511906 8.75775330 0.55917410 0.18281024 0.01116597 14.18905407 1.01792667 0.05663099 0.01386756 
