-3 1 32.89077221 0.72498132 38.14448064 0.54974824 1.50847606 0.00963520 
-3 2 32.29310251 0.45263821 37.72439371 0.27665002 1.45974104 0.01778239 
-3 3 37.60790537 1.03676268 31.66625558 1.04782693 1.43940860 0.02088556 
-3 4 37.45416182 0.09323081 32.63654259 0.14452440 1.40081598 0.00456282 
-3 5 38.18629504 0.15724743 32.55758928 0.24560788 1.43187118 0.00496103 
