233 0 0.46 610.00 88.45417943 4.42172404 3.70455277 1.25333846 1.01394976 0.09563435 
234 0 0.44 597.00 100.56993963 1.53805387 3.19382565 0.63097191 1.07845140 0.10205941 
236 0 0.97 789.67 87.76904974 6.23648451 3.82370190 1.64375645 0.99136811 0.08944550 
241 0 0.41 743.00 88.59818888 4.22769519 3.50780215 1.14062233 1.01996050 0.09466423 
242 0 0.90 650.33 89.89412398 2.75928704 3.48236688 0.97343561 1.06593078 0.10841197 
243 0 1.45 586.67 80.91903693 1.84995328 2.94627234 0.62889571 1.05152987 0.10126158 
245 0 1.66 582.67 77.27007423 0.95680021 3.27038236 0.66938812 1.14388093 0.10732494 
248 0 1.00 712.33 89.00857069 3.59870107 3.57658465 1.14830717 1.02502872 0.10464378 
251 0 1.23 619.33 79.17241421 1.11076748 3.25488535 0.64119885 1.10594800 0.10350652 
252 0 1.70 674.67 75.42941156 1.03318900 3.20765542 0.63552815 1.21484783 0.10898204 
254 0 1.22 503.33 94.20690288 1.11621338 3.42045978 0.64840598 1.29543969 0.11214156 
255 0 0.69 718.33 88.80455419 3.77929914 3.37472623 1.06208818 1.02427088 0.09878132 
260 0 2.30 578.67 80.32421311 1.59300868 2.88493964 0.61421028 1.06294139 0.10069434 
262 0 1.16 581.67 78.29193623 0.98501053 3.35178512 0.66527633 1.13169137 0.10640432 
263 0 0.47 660.33 80.36298503 1.53114059 3.21469269 0.63888844 1.08138168 0.10247539 
265 0 1.02 572.67 76.96277178 0.95637790 3.22291178 0.64157286 1.15848393 0.10694980 
269 0 1.45 615.33 91.02500461 2.03487935 3.37672990 0.84929172 1.13411654 0.11321396 
272 0 0.67 634.33 87.04797728 6.21218770 3.50799033 1.40679335 0.99394662 0.08744467 
274 0 0.78 689.67 87.53632523 5.70113723 3.40226150 1.35285079 0.99314589 0.08971655 
281 0 0.98 638.00 89.54091534 3.25217456 3.72376299 1.14857509 1.04385640 0.10833593 
284 0 0.63 568.67 89.18835780 3.46814917 3.60738897 1.10059013 1.03777516 0.10305862 
285 0 0.76 563.00 93.34482011 1.19635798 3.37713838 0.60542571 1.34996606 0.11066596 
286 0 0.56 748.33 87.44718341 5.82415419 3.81366498 1.50290141 0.99425876 0.08945650 
287 0 1.06 677.67 97.53390769 0.94703866 3.22931926 0.63863621 1.14715789 0.10599320 
290 0 1.40 637.33 88.39512980 5.17563884 4.07589245 1.64106435 0.99828247 0.10055674 
294 0 1.47 504.67 93.16120985 1.24210128 3.30074975 0.63038693 1.32940365 0.11087913 
296 0 1.32 603.00 77.48479881 0.93564241 3.35092076 0.65390214 1.16059594 0.10769276 
298 0 1.53 679.67 87.41905690 6.32783276 3.41535341 1.54995043 0.98526011 0.09154244 
302 0 1.46 713.67 99.13259849 1.15379263 2.90582826 0.60387377 1.08397523 0.10146910 
305 0 1.38 573.33 91.38157039 1.88211885 3.13390633 0.74023216 1.16859556 0.10864179 
312 0 1.02 750.33 88.46776027 4.75116246 3.72459298 1.38857251 1.00638547 0.09761543 
314 0 0.64 618.00 87.15763896 6.48965558 3.74584047 1.55656091 0.99059632 0.08759545 
319 0 1.68 667.67 98.15525610 0.97115509 3.10639871 0.62607870 1.12369492 0.10429886 
320 0 0.92 646.00 87.67362910 5.86577176 3.67340430 1.47910127 0.99518881 0.08930729 
323 0 1.82 613.33 90.91361569 2.18126779 3.38182649 0.86230718 1.12349788 0.11108138 
326 0 2.44 506.00 91.96720440 1.62793681 3.21482684 0.73047552 1.21492727 0.11165733 
327 0 1.66 541.00 75.76964418 1.04541607 3.17909860 0.65015307 1.18228509 0.10839277 
330 0 0.25 756.00 87.61911339 5.73248294 3.97993227 1.51672693 0.99727978 0.08960545 
334 0 1.20 653.33 75.81796150 0.99968157 3.14411178 0.61336765 1.19826984 0.10762000 
335 0 0.49 720.00 88.33135721 4.80383870 4.13493098 1.50082409 1.00708447 0.09820329 
336 0 0.67 636.33 90.01742750 2.65328100 3.36248421 0.90346494 1.07625010 0.10658162 
337 0 1.22 756.00 88.43375238 4.73651810 3.75018169 1.38661755 1.00381719 0.09741886 
338 0 2.21 621.67 72.72759849 1.36500728 3.32672690 0.67781219 1.29342532 0.11223135 
340 0 1.70 574.00 73.64184897 1.22053961 3.20884078 0.63344022 1.28243244 0.11025215 
348 0 1.31 531.00 72.89031725 1.30446242 3.31022912 0.63407084 1.31950227 0.11053863 
350 0 1.12 756.67 86.70797943 8.19118476 3.69234315 1.88754309 0.97945371 0.08854474 
352 0 1.21 689.33 81.51054588 2.62572104 3.12953041 0.71524173 1.03831842 0.10562455 
356 0 1.07 728.33 86.42250366 8.64920244 3.38348934 1.74247148 0.98072081 0.09089985 
358 0 2.20 520.33 92.34361634 1.48781619 3.27585757 0.70344730 1.25188635 0.11188928 
360 0 1.12 575.33 73.79874415 1.18141654 3.31689275 0.62188081 1.30678164 0.10993549 
361 0 5.54 639.00 89.78581106 3.37970745 3.99905731 1.26844574 1.03551874 0.11054441 
363 0 0.90 518.67 92.23346971 1.44083643 3.23406857 0.63885267 1.25053384 0.10919255 
367 0 2.39 592.33 93.23419773 1.28213944 3.28102029 0.66400997 1.30061521 0.11170004 
369 0 0.95 702.33 101.12857167 2.18602600 2.89936843 0.62992549 1.04851532 0.10207250 
377 0 0.95 694.00 88.16492987 5.16098367 3.61762119 1.36895917 1.00083229 0.09253468 
382 0 0.43 701.67 88.26281877 4.99156174 4.41669044 1.64568576 1.00416102 0.09834372 
384 0 1.17 646.67 89.40552679 3.23614556 3.57441386 1.10848818 1.03921090 0.10822810 
387 0 1.38 502.00 54.10418028 1.14927342 3.37572613 0.63988881 1.29534409 0.11158109 
393 0 1.18 543.67 92.67684787 1.37900684 3.48514308 0.70357552 1.28648370 0.11386674 
395 0 3.00 607.67 93.33939757 1.30130267 3.07148905 0.64626025 1.26558478 0.11019183 
398 0 0.50 713.00 89.64344027 3.13632895 3.74641647 1.09491256 1.05192656 0.10652095 
399 0 0.51 661.00 87.93851726 5.41461103 4.06379250 1.56960027 0.99784421 0.09387478 
402 0 0.93 779.67 88.22369556 4.84114127 3.76024669 1.42815650 1.00083823 0.09858192 
403 0 0.91 639.00 89.26323480 3.22926370 3.11935630 0.91241627 1.04507706 0.09956846 
405 0 1.01 582.00 90.57973610 2.42080150 3.50646615 0.91990489 1.10300681 0.10974233 
407 0 1.09 610.33 79.03745382 1.15815041 2.73810811 0.55562213 1.08537679 0.09970056 
413 0 0.46 598.00 87.37662280 6.30935341 3.77454865 1.50745209 0.99283890 0.08733174 
415 0 0.65 742.33 79.38364347 1.11503620 3.26829552 0.64657150 1.09945740 0.10336610 
423 0 0.95 602.33 79.29956856 1.14060016 2.96005609 0.59321389 1.08958921 0.10139620 
424 0 1.52 613.00 93.17302225 1.24407037 3.34889301 0.64094558 1.33301155 0.11230907 
427 0 0.26 610.67 87.46129086 5.72230595 3.92034274 1.49719327 0.99682932 0.08911546 
430 0 0.32 640.00 87.93105194 5.08491585 3.88382649 1.40281334 1.00394215 0.09209951 
431 0 1.24 793.33 79.31880972 1.14422261 2.99481082 0.60598861 1.08510165 0.10169138 
439 0 1.15 634.67 95.17433089 1.04641493 3.29145113 0.63264601 1.23905425 0.10915000 
443 0 0.92 517.33 89.38850847 3.42769513 3.55841808 1.07962854 1.04257792 0.10249457 
445 0 2.16 621.00 76.63388885 0.97677287 3.14726266 0.64785645 1.15733397 0.10745801 
446 0 1.09 662.00 70.93569367 2.10251095 3.26575467 0.79366509 1.13146155 0.10802614 
449 0 0.35 714.33 87.40164993 5.69025655 3.85631666 1.46884241 0.99506418 0.08925757 
450 0 0.79 586.67 96.44360764 0.96711288 3.10308746 0.60020088 1.17891017 0.10613154 
452 0 1.05 561.00 71.78014865 1.76415202 3.58226011 0.79914975 1.18975680 0.11282100 
454 0 1.59 615.00 78.56711883 0.99271817 3.14437619 0.61784033 1.12147020 0.10371339 
458 0 0.80 554.33 72.73299046 1.36262944 3.52871041 0.69589311 1.29356804 0.11369671 
459 0 1.81 664.67 71.23399659 2.03627494 3.56917167 0.88868946 1.14162945 0.11415546 
465 0 1.32 669.67 89.72077330 3.00342981 3.29647005 0.96193363 1.05869560 0.10387501 
467 0 2.35 571.67 71.95112936 1.61967028 3.27792258 0.72271708 1.21085726 0.11123923 
469 0 1.28 720.33 99.82299559 1.37127018 3.11602814 0.64415412 1.08075679 0.10223445 
471 0 1.41 572.33 76.35301573 0.97147455 3.22928261 0.63394893 1.18385367 0.10774463 
478 0 0.43 608.33 87.84198142 5.06724580 3.89541634 1.39733024 1.00079226 0.09212683 
483 0 1.06 697.33 87.93918235 5.36463592 3.58760710 1.42987346 0.99462816 0.09392262 
484 0 1.04 614.33 69.81913008 2.68279425 3.25427015 0.89053355 1.06591175 0.10583250 
487 0 1.47 682.67 96.11720401 1.00379212 3.19985654 0.64642838 1.18397643 0.10805782 
490 0 2.66 553.33 75.30928659 1.07037304 3.04308186 0.61434706 1.20428832 0.10761971 
492 0 1.29 684.67 82.87247703 5.48079201 2.83098487 0.89064707 1.00294849 0.11901194 
493 0 1.08 616.33 96.38090189 0.95673241 3.35312059 0.64839418 1.19993136 0.10921235 
494 0 0.77 565.67 76.78934850 0.93113421 3.34140979 0.62838892 1.19018585 0.10812353 
495 0 1.21 756.33 87.90864536 5.32260218 3.53462478 1.40244062 0.99532384 0.09404138 
496 0 0.84 578.33 69.96617330 2.78796088 3.67559997 1.01878292 1.06626090 0.10892780 
497 0 1.58 606.33 77.26198776 0.94546100 3.23401792 0.64079772 1.15346158 0.10658677 
498 0 2.04 725.67 79.30074005 1.16676559 2.81141327 0.59234548 1.07555847 0.10077039 
499 0 0.43 668.33 89.29135892 3.35280518 3.52596997 1.03455109 1.04217102 0.10162615 
500 0 1.98 569.67 72.20064306 0.72492251 3.28858741 0.58306224 1.23716917 0.09648820 
502 0 1.60 712.33 80.70289003 1.87457008 2.81312826 0.61854744 1.04647513 0.10063685 
503 0 1.52 632.33 76.42766588 0.97087833 3.09958606 0.60630892 1.17829292 0.10645655 
504 0 1.02 542.00 74.20761909 1.10820331 3.25403427 0.60556460 1.28727521 0.10950567 
506 0 1.44 561.33 72.87129662 1.33453535 3.42194251 0.67449241 1.31116973 0.11305851 
507 0 0.48 699.00 87.80638325 5.18613141 3.98743280 1.46363125 0.99883843 0.09354002 
508 0 0.57 679.67 88.54372531 4.55007311 3.88165396 1.34331112 1.01262500 0.09568693 
510 0 0.80 507.33 71.20597261 1.95560695 3.44155515 0.80989595 1.14871391 0.11152025 
512 0 1.53 571.00 90.73989579 2.23466794 3.46520149 0.89512494 1.11172529 0.11203755 
515 0 1.80 579.33 90.98202229 2.23994437 3.57484046 0.93379404 1.12359215 0.11302708 
516 0 1.06 513.00 74.36585296 1.07973159 3.46356223 0.62171095 1.31469688 0.11130362 
519 0 0.73 653.33 45.95040968 7.09336342 4.10334795 1.51110638 1.01808420 0.10450730 
520 0 0.37 718.67 89.11049963 3.35275729 3.61273157 1.03981991 1.03712982 0.10151791 
521 0 0.70 709.33 89.11511459 3.49625643 3.58925684 1.10603266 1.03290791 0.10337202 
522 0 0.83 706.00 81.67832274 2.55154606 3.26650419 0.70718341 1.05292708 0.10651570 
524 0 1.34 554.67 73.61629436 1.19027880 3.34079854 0.63059363 1.31581740 0.11163351 
525 0 1.25 538.00 75.43519544 1.01667518 3.28402275 0.62938286 1.22872717 0.10905243 
526 0 1.70 544.67 73.09069252 1.25892908 3.49558506 0.66880177 1.33578616 0.11384238 
527 0 0.64 706.00 80.57773787 1.54188347 3.27776164 0.66223809 1.07313595 0.10275409 
705 0 1.15 776.33 79.96498624 1.37505013 3.13973578 0.64667205 1.07565844 0.10226020 
706 0 1.12 601.33 77.41286093 0.94530666 3.12638707 0.60568927 1.15337063 0.10517941 
707 0 2.72 574.33 95.79564419 1.07187758 2.97282467 0.64481159 1.15809663 0.10743367 
708 0 0.54 658.33 88.19985182 0.37310005 3.82737728 0.74747953 1.00498850 0.08713419 
709 0 0.93 551.00 69.00392465 3.31164144 3.29071023 0.96418942 1.03491387 0.10049113 
710 0 1.43 630.00 78.19348823 0.98252599 2.95542936 0.59437210 1.11282295 0.10303545 
711 0 0.68 617.00 68.97709534 3.95654517 3.70872461 1.20376984 1.02569390 0.09964993 
712 0 0.57 578.00 88.60736323 3.85515361 3.55715678 1.12308301 1.02114387 0.09945601 
713 0 0.62 774.33 86.56313583 8.58249260 3.68781207 1.84692950 0.98304953 0.09408984 
714 0 1.69 705.67 80.31624406 1.60587666 2.95213537 0.64332181 1.05269698 0.10126551 
715 0 0.29 580.33 69.90608593 2.61591310 3.46400982 0.88620816 1.07539008 0.10579546 
716 0 1.85 670.33 81.67164972 2.72069587 2.79439543 0.66090894 1.02775468 0.10313930 
717 0 1.16 664.00 75.27442957 1.06230356 3.10221527 0.60951839 1.20970852 0.10761966 
718 0 1.18 537.33 95.91432719 0.95101431 3.49554610 0.63309214 1.24773991 0.11006854 
719 0 1.01 655.33 86.59993771 0.24652977 3.61138810 0.73804783 0.98104258 0.08786604 
720 0 0.54 691.00 88.34094748 4.62477062 3.84135372 1.36108001 1.00746391 0.09665805 
722 0 1.01 600.33 88.20606157 4.58016711 3.56600798 1.28163175 1.00398947 0.09746599 
723 0 0.43 733.67 87.79864124 5.54956574 3.66533162 1.37255154 0.99969978 0.08852911 
724 0 1.92 613.00 93.44308844 1.23862577 3.13425688 0.63317165 1.27844152 0.11037015 
726 0 1.53 718.33 87.00134625 7.03417605 3.29102710 1.57030039 0.98045457 0.08747418 
727 0 1.87 670.00 79.61374022 1.27520439 2.93881021 0.63259902 1.06270742 0.10146836 
728 0 1.86 553.33 80.85186189 1.87854432 2.88551127 0.63704107 1.04153522 0.10103864 
729 0 1.15 597.67 81.73856347 2.58160641 3.32299806 0.74372802 1.04410577 0.10692069 
731 0 1.40 573.33 93.30010528 1.24665053 3.45650440 0.66522972 1.33355311 0.11313322 
733 0 1.12 718.00 81.19344729 2.19059658 3.00168950 0.65862607 1.04174605 0.10274593 
734 0 1.02 697.33 76.96337951 0.95072264 3.22705610 0.63155719 1.16226554 0.10670668 
735 0 0.87 610.33 76.05945268 0.97454522 3.42253505 0.65124634 1.21607523 0.10997568 
736 0 2.03 617.67 70.97430688 2.12749613 3.18566371 0.80574153 1.13254542 0.10883050 
737 0 2.66 587.33 70.82652545 2.20433377 3.21723431 0.84978159 1.11955329 0.11044615 
739 0 0.69 652.33 81.06689963 2.08645306 3.12431691 0.62880217 1.07487836 0.10349450 
740 0 1.16 619.67 89.36583348 3.36344297 3.29842514 1.00661621 1.04276517 0.10095690 
741 0 1.19 604.00 77.24504348 0.96159795 3.04140052 0.61130549 1.13750141 0.10512192 
742 0 1.69 653.67 80.95700277 1.86617380 2.87612430 0.62319481 1.04815720 0.10082061 
744 0 0.78 621.00 79.49858458 1.22411812 3.12864297 0.62371990 1.09228032 0.10231255 
745 0 0.74 722.33 78.69673235 1.05149557 3.09304538 0.61217854 1.10958039 0.10305979 
746 0 1.01 583.00 78.10681716 0.99085597 2.97824746 0.60803061 1.10608917 0.10344257 
747 0 2.32 702.67 80.36468174 1.61007938 2.85548359 0.61910219 1.05473944 0.10054740 
748 0 0.49 660.33 87.79831648 5.46866893 3.66114013 1.34452674 1.00059340 0.08840402 
749 0 0.47 727.67 87.15986115 6.18763056 3.81047174 1.48309578 0.99684378 0.08755614 
750 0 1.39 594.67 87.39951662 0.59285432 3.71658650 0.78063512 0.98301379 0.08746669 
752 0 1.19 600.33 91.15884016 1.97915951 3.46211199 0.82710730 1.14288145 0.11191137 
754 0 1.24 628.33 97.65145499 0.95339105 3.20022937 0.64356718 1.13740616 0.10579001 
756 0 1.56 563.33 95.53115526 1.01824723 3.43489821 0.67182160 1.23178021 0.11133432 
757 0 1.93 597.67 77.03365006 0.95475977 3.17165724 0.63731446 1.15604849 0.10671147 
758 0 0.62 627.00 87.98599274 5.73367959 4.18705671 1.72581401 0.99492816 0.09449518 
759 0 1.52 656.00 77.44455734 0.94093193 3.36385721 0.66505656 1.15755325 0.10805650 
760 0 2.02 548.67 92.55844848 1.44742093 3.30839060 0.69561209 1.27697900 0.11172532 
761 0 1.03 650.00 80.55873556 1.57601982 3.05781677 0.63088530 1.06271256 0.10143663 
762 0 0.47 740.67 67.89852910 4.97032932 3.70574218 1.31685984 1.00293195 0.09220518 
765 0 1.33 739.67 97.21105903 0.97112789 2.95219386 0.60424473 1.13057567 0.10458760 
766 0 0.18 711.67 86.29989463 7.24544976 3.55285136 1.46319623 0.99489346 0.09185376 
770 0 1.12 513.33 91.17091096 2.01785569 3.61979840 0.87735827 1.14183732 0.11341180 
772 0 1.41 683.67 96.52733838 0.98030168 3.25909758 0.66269367 1.16994378 0.10812535 
773 0 1.09 623.33 71.79777253 1.74757555 3.51097130 0.78069737 1.19554309 0.11239411 
774 0 1.67 543.33 67.70519764 6.62092107 3.64668869 1.71041186 0.98326707 0.09081689 
776 0 0.64 785.67 90.19942571 0.71214232 3.99099237 0.74826097 1.07344870 0.09079006 
777 0 1.02 703.67 90.54913987 2.36772327 3.32817121 0.86143524 1.10481443 0.10733720 
778 0 2.07 613.33 96.27539393 1.01057486 3.02264399 0.63706178 1.15117587 0.10699697 
779 0 1.63 707.00 79.98765957 1.37992393 3.13189075 0.65404590 1.07378801 0.10230708 
780 0 1.30 714.33 89.53661802 3.17391328 3.49592755 1.07094455 1.04585899 0.10744565 
781 0 0.69 651.33 88.61670241 4.06787060 3.72409989 1.24777742 1.01636711 0.10105468 
782 0 1.03 587.33 78.56524768 1.01725089 2.91801146 0.58116039 1.10225196 0.10201270 
783 0 0.47 575.00 90.53076341 2.32692615 3.47416824 0.85020773 1.10664056 0.10744685 
785 0 1.53 514.33 77.13912525 0.96945902 2.97172756 0.60615607 1.13584514 0.10494396 
786 0 1.11 562.00 94.69300535 1.09169910 3.27381040 0.63354926 1.25003314 0.10960613 
787 0 0.32 703.67 89.93645221 2.75215824 3.75739483 1.01019798 1.06931996 0.10817814 
788 0 0.61 557.67 78.14730599 0.95100723 3.37376662 0.65498116 1.13563634 0.10650946 
790 0 1.08 520.33 87.84694880 5.29192774 3.62918315 1.41511457 0.99536231 0.09375975 
791 0 0.86 634.33 81.72081809 2.62613235 3.02519942 0.67248864 1.04063507 0.10478279 
792 0 1.02 759.33 81.13755119 2.16339867 3.11682127 0.67948265 1.04771633 0.10355910 
794 0 1.56 641.67 87.40156541 2.12023437 3.35016160 0.83132317 0.98600940 0.08723924 
795 0 1.04 790.67 98.79892238 1.03972087 3.30357287 0.65731708 1.11319862 0.10444772 
796 0 2.33 555.67 93.50228891 1.23696483 3.23126241 0.65236730 1.28550375 0.11117166 
797 0 1.83 617.00 94.02601364 1.19044375 3.19773969 0.64560243 1.25907152 0.11017612 
798 0 1.02 570.33 71.73941592 1.80128891 3.70240227 0.83971552 1.18345976 0.11410519 
799 0 1.38 651.00 77.71670053 0.96212846 3.08160933 0.62342790 1.12751168 0.10486623 
800 0 1.22 613.00 80.44352212 1.57546626 3.03844533 0.63110026 1.06434154 0.10146262 
801 0 1.47 645.67 70.35182765 2.53032073 3.58632638 0.97988144 1.08375984 0.11166357 
802 0 1.25 686.33 80.87616562 1.80643854 3.15989126 0.65973837 1.06311775 0.10265295 
803 0 2.34 538.67 72.68989530 1.34834243 3.16706541 0.64097820 1.29583587 0.11088674 
804 0 1.09 685.33 89.21444157 3.48057643 3.48090557 1.08527292 1.03525997 0.10337183 
805 0 1.61 539.33 78.98640706 1.10230602 2.88897530 0.61955192 1.06765258 0.10186339 
807 0 2.53 555.00 90.47059000 2.33991104 2.92336395 0.78894735 1.10546983 0.10653717 
808 0 1.86 593.67 77.56778181 0.96098751 3.05423319 0.61550800 1.13478929 0.10487161 
809 0 0.97 539.00 74.90439673 1.06858531 3.20230439 0.59860555 1.24935324 0.10802541 
810 0 0.84 668.33 79.95085902 1.38142560 3.08767819 0.63641718 1.07306491 0.10190983 
812 0 0.52 647.67 87.19316846 6.42861207 3.75825694 1.54137802 0.99151940 0.08754148 
813 0 1.80 573.00 94.88083998 1.09654534 3.20400754 0.63662491 1.23604486 0.10914779 
814 0 1.09 729.67 86.53817902 8.97911495 3.33117202 1.79593569 0.97926965 0.09121436 
815 0 1.47 600.33 92.00169734 1.63027560 3.45992859 0.75970434 1.21297107 0.11322611 
816 0 0.92 609.67 79.76857642 1.22195266 3.06679852 0.59730546 1.09456376 0.10144415 
